"","surveyid","BTNW","offset","project_id","location","gisid","source","organization","sensor","buffer","latitude","longitude","year","project","topsecret","useNorth","useSouth","Easting","Northing","date_time","task_method","duration","distance","BTNW_binary","year_id","visit_num","visit_id"
"1143",142926,0,0.462709416,1409,"CL-C401-13","593618.393724494_6123182.70256377","WildTrax","BU","PC",NA,55.26826,-113.526,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593618.3937,6123182.703,"2015-06-25 6:14","PC",300,Inf,0,2,3,"2_3"
"1144",149741,0,0.473741074,1409,"CL-F1001-52","591708.164562703_6123383.0724987","WildTrax","BU","PC",NA,55.27042,-113.556,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591708.1646,6123383.072,"2015-06-25 6:58","PC",300,Inf,0,2,3,"2_3"
"1145",201576,0,0.462709416,592,"UP-5-28-OG","729474.635840268_6181920.61102202","WildTrax","BU","ARU",0,55.750703,-111.341748,2015,"General Community from Understory Protection ",0,TRUE,FALSE,729474.6358,6181920.611,"2015-06-25 7:00","1SPM",180,Inf,0,1,2,"1_2"
"1146",148877,0,0.473741074,1409,"CL-F1001-31","591323.07208698_6123572.06715717","WildTrax","BU","PC",NA,55.27219,-113.562,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591323.0721,6123572.067,"2015-06-25 8:31","PC",300,Inf,0,2,3,"2_3"
"1147",201599,0,0.462709416,592,"UP-5-29-OG","730955.403336724_6182112.49499058","WildTrax","BU","ARU",0,55.75172,-111.318034,2015,"General Community from Understory Protection ",0,TRUE,FALSE,730955.4033,6182112.495,"2015-06-26 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,1,"1_1"
"1148",129323,0,0.470063855,31,"BG-3-75","747366.819308369_6247729.1021715","WildTrax","BU","ARU",0,56.331988,-110.996523,2015,"Big Grids",0,TRUE,FALSE,747366.8193,6247729.102,"2015-06-26 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,1,"1_1"
"1149",129210,0,0.482934123,31,"BG-3-47","748563.565477508_6245915.96046987","WildTrax","BU","ARU",0,56.315105,-110.97892,2015,"Big Grids",0,TRUE,FALSE,748563.5655,6245915.96,"2015-06-26 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,1,"1_1"
"1150",180548,1,0.493965781,99,"OG-3-21-E","799813.419954966_6057563.65046542","WildTrax","BU","ARU",0,54.598113,-110.355848,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,799813.42,6057563.65,"2015-06-26 5:00","1SPM",180,Inf,1,1,3,"1_3"
"1151",180533,0,0.492127171,99,"OG-3-21-D","800138.828878009_6057692.45140706","WildTrax","BU","ARU",0,54.599074,-110.350694,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,800138.8289,6057692.451,"2015-06-26 5:00","1SPM",180,Inf,0,1,3,"1_3"
"1152",180501,0,0.473741074,99,"OG-3-21-B","800400.897671447_6057210.22002911","WildTrax","BU","ARU",0,54.594597,-110.347143,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,800400.8977,6057210.22,"2015-06-26 5:00","1SPM",180,Inf,0,1,3,"1_3"
"1153",180441,0,0.473741074,99,"OG-3-10-E","801077.215474376_6057688.80034914","WildTrax","BU","ARU",0,54.598483,-110.336215,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,801077.2155,6057688.8,"2015-06-26 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,3,"1_3"
"1154",154959,0,0.462709416,1409,"CL-F401-21","592773.864023687_6121035.11275224","WildTrax","BU","PC",NA,55.24912,-113.54,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,592773.864,6121035.113,"2015-06-26 6:51","PC",300,Inf,0,2,3,"2_3"
"1155",201578,0,0.462709416,592,"UP-5-28-OG","729474.635840268_6181920.61102202","WildTrax","BU","ARU",0,55.750703,-111.341748,2015,"General Community from Understory Protection ",0,TRUE,FALSE,729474.6358,6181920.611,"2015-06-26 7:00","1SPM",180,Inf,0,1,3,"1_3"
"1156",155150,0,0.462709416,1409,"CL-F401-31","592964.317397408_6121046.89447672","WildTrax","BU","PC",NA,55.24919,-113.537,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,592964.3174,6121046.894,"2015-06-26 7:02","PC",300,Inf,0,1,3,"1_3"
"1157",146949,0,0.475579684,1409,"CL-CC3-8","599551.919259136_6116492.89291673","WildTrax","BU","PC",NA,55.20698,-113.434979,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599551.9193,6116492.893,"2015-06-26 7:34","PC",300,Inf,0,2,3,"2_3"
"1158",156495,0,0.462709416,1409,"CL-F403-13","599120.62193294_6116385.97863985","WildTrax","BU","PC",NA,55.206106,-113.441794,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599120.6219,6116385.979,"2015-06-26 8:29","PC",300,Inf,0,2,3,"2_3"
"1159",156784,0,0.462709416,1409,"CL-F403-22","599286.839955569_6116576.75589642","WildTrax","BU","PC",NA,55.207787,-113.439115,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599286.84,6116576.756,"2015-06-26 9:15","PC",300,Inf,0,1,3,"1_3"
"1160",180450,0,0.462709416,99,"OG-3-20-A","797492.593070043_6056728.66166094","WildTrax","BU","ARU",0,54.592002,-110.392515,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,797492.5931,6056728.662,"2015-06-27 5:00","1SPM",180,Inf,0,1,1,"1_1"
"1161",180466,0,0.49694089,99,"OG-3-20-D","797675.365659276_6057970.93360764","WildTrax","BU","ARU",0,54.603027,-110.388434,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,797675.3657,6057970.934,"2015-06-27 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,1,"1_1"
"1162",180475,0,0.473741074,99,"OG-3-20-E","798399.04567359_6058023.2619701","WildTrax","BU","ARU",0,54.603069,-110.37721,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,798399.0457,6058023.262,"2015-06-27 5:00","1SPM",180,Inf,0,1,1,"1_1"
"1163",129315,0,0.510549748,31,"BG-3-74","746763.24504307_6247718.07837398","WildTrax","BU","ARU",0,56.332204,-111.006275,2015,"Big Grids",0,TRUE,FALSE,746763.245,6247718.078,"2015-06-27 5:00","1SPM",540,Inf,0,1,1,"1_1"
"1164",141019,0,0.611884583,1409,"CL-C1003-33","599624.477988924_6117583.17351165","WildTrax","BU","PC",NA,55.216763,-113.433454,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599624.478,6117583.174,"2015-06-27 6:53","PC",300,Inf,0,2,3,"2_3"
"1165",141116,1,0.475579684,1409,"CL-C1003-34","599653.249077552_6117395.64522837","WildTrax","BU","PC",NA,55.215072,-113.433068,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599653.2491,6117395.645,"2015-06-27 7:03","PC",300,Inf,1,2,3,"2_3"
"1166",180462,0,0.482232013,99,"OG-3-20-C","797138.477755325_6057525.35764091","WildTrax","BU","ARU",0,54.59935,-110.397173,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,797138.4778,6057525.358,"2015-06-27 8:00","1SPM",180,Inf,0,1,1,"1_1"
"1167",141211,0,0.611884583,1409,"CL-C1003-42","599824.210645496_6117765.82400757","WildTrax","BU","PC",NA,55.218364,-113.43025,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599824.2106,6117765.824,"2015-06-27 8:04","PC",300,Inf,0,1,3,"1_3"
"1168",201922,0,0.462709416,592,"UP-9-55-OG","602060.90466052_6132465.42688054","WildTrax","BU","ARU",0,55.349998,-113.389754,2015,"General Community from Understory Protection ",0,TRUE,FALSE,602060.9047,6132465.427,"2015-06-28 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,1,"1_1"
"1169",201600,0,0.462709416,592,"UP-5-29-OG","730955.403336724_6182112.49499058","WildTrax","BU","ARU",0,55.75172,-111.318034,2015,"General Community from Understory Protection ",0,TRUE,FALSE,730955.4033,6182112.495,"2015-06-28 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,2,"1_2"
"1170",129203,0,0.482934123,31,"BG-3-46","747940.069099451_6245902.73423945","WildTrax","BU","ARU",0,56.315313,-110.988991,2015,"Big Grids",0,TRUE,FALSE,747940.0691,6245902.734,"2015-06-28 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,1,"1_1"
"1171",154103,0,0.462709416,1409,"CL-F102-1","597145.954674272_6124575.13956477","WildTrax","BU","PC",NA,55.28009,-113.47,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,597145.9547,6124575.14,"2015-06-28 5:36","PC",300,Inf,0,1,3,"1_3"
"1172",155817,0,0.462709416,1409,"CL-F402-14","597793.727488045_6124474.56748122","WildTrax","BU","PC",NA,55.279058,-113.459837,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,597793.7275,6124474.567,"2015-06-28 6:29","PC",300,Inf,0,2,3,"2_3"
"1173",155720,1,0.462709416,1409,"CL-F402-13","597792.226383071_6124720.68533432","WildTrax","BU","PC",NA,55.28127,-113.459775,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,597792.2264,6124720.685,"2015-06-28 6:43","PC",300,Inf,1,2,3,"2_3"
"1174",155531,0,0.462709416,1409,"CL-F402-11","597706.373771198_6125084.89937783","WildTrax","BU","PC",NA,55.28456,-113.461,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,597706.3738,6125084.899,"2015-06-28 7:11","PC",300,Inf,0,2,3,"2_3"
"1175",156105,0,0.462709416,1409,"CL-F402-23","597930.925580619_6124695.93293297","WildTrax","BU","PC",NA,55.28102,-113.4576,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,597930.9256,6124695.933,"2015-06-28 7:54","PC",300,Inf,0,2,3,"2_3"
"1176",146010,0,0.462709416,1409,"CL-CC2-5","593593.923782701_6121333.88980688","WildTrax","BU","PC",NA,55.25165,-113.527,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593593.9238,6121333.89,"2015-06-28 8:15","PC",300,Inf,0,2,3,"2_3"
"1177",129204,0,0.482934123,31,"BG-3-46","747940.069099451_6245902.73423945","WildTrax","BU","ARU",0,56.315313,-110.988991,2015,"Big Grids",0,TRUE,FALSE,747940.0691,6245902.734,"2015-06-29 4:00","1SPM",180,Inf,0,1,2,"1_2"
"1178",201601,0,0.462709416,592,"UP-5-29-OG","730955.403336724_6182112.49499058","WildTrax","BU","ARU",0,55.75172,-111.318034,2015,"General Community from Understory Protection ",0,TRUE,FALSE,730955.4033,6182112.495,"2015-06-29 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,3,"1_3"
"1179",129081,0,0.462709416,31,"BG-3-14","746765.699287195_6244127.87100416","WildTrax","BU","ARU",0,56.300012,-111.009599,2015,"Big Grids",0,TRUE,FALSE,746765.6993,6244127.871,"2015-06-29 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,1,"1_1"
"1180",129324,0,0.470063855,31,"BG-3-75","747366.819308369_6247729.1021715","WildTrax","BU","ARU",0,56.331988,-110.996523,2015,"Big Grids",0,TRUE,FALSE,747366.8193,6247729.102,"2015-06-29 5:00","1SPM",180,Inf,0,1,2,"1_2"
"1181",159014,0,0.473741074,1409,"CL-R401-5","593980.574935883_6125036.34567235","WildTrax","BU","PC",NA,55.284849,-113.51968,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593980.5749,6125036.346,"2015-06-29 5:38","PC",300,Inf,0,2,3,"2_3"
"1182",151591,0,0.462709416,1409,"CL-F1002-51","593783.383339932_6122112.37860558","WildTrax","BU","PC",NA,55.25861,-113.52376,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593783.3833,6122112.379,"2015-06-29 5:48","PC",300,Inf,0,2,3,"2_3"
"1183",151494,0,0.462709416,1409,"CL-F1002-44","593629.7918801_6121546.51718249","WildTrax","BU","PC",NA,55.253554,-113.526365,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593629.7919,6121546.517,"2015-06-29 6:52","PC",300,Inf,0,2,3,"2_3"
"1184",158762,0,0.473741074,1409,"CL-R401-2","594170.886216019_6125261.49986174","WildTrax","BU","PC",NA,55.286836,-113.516608,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594170.8862,6125261.5,"2015-06-29 7:02","PC",300,Inf,0,1,3,"1_3"
"1185",158679,0,0.473741074,1409,"CL-R401-1","593969.305546948_6125267.89604186","WildTrax","BU","PC",NA,55.286932,-113.51978,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593969.3055,6125267.896,"2015-06-29 7:14","PC",300,Inf,0,2,3,"2_3"
"1186",150810,0,0.462709416,1409,"CL-F1002-31","593377.491937921_6122087.55544253","WildTrax","BU","PC",NA,55.258464,-113.530155,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593377.4919,6122087.555,"2015-06-29 7:54","PC",300,Inf,0,2,3,"2_3"
"1187",150130,0,0.149443654,1409,"CL-F1002-12","211900.567222155_6130287.66013387","WildTrax","BU","PC",NA,55.25671,-119.53623,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,TRUE,211900.5672,6130287.66,"2015-06-29 9:23","PC",300,Inf,0,2,3,"2_3"
"1188",150034,0,0.462709416,1409,"CL-F1002-11","592988.015357569_6122067.78779637","WildTrax","BU","PC",NA,55.25836,-113.53629,2015,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,592988.0154,6122067.788,"2015-06-29 9:36","PC",300,Inf,0,1,3,"1_3"
"1189",201924,0,0.462709416,592,"UP-9-55-OG","602060.90466052_6132465.42688054","WildTrax","BU","ARU",0,55.349998,-113.389754,2015,"General Community from Understory Protection ",0,TRUE,FALSE,602060.9047,6132465.427,"2015-06-30 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,2,"1_2"
"1190",129316,0,0.510549748,31,"BG-3-74","746763.24504307_6247718.07837398","WildTrax","BU","ARU",0,56.332204,-111.006275,2015,"Big Grids",0,TRUE,FALSE,746763.245,6247718.078,"2015-06-30 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,2,"1_2"
"1191",180308,0,0.611884583,99,"OG-26-90-B","782168.679848521_6192145.56243455","WildTrax","BU","ARU",0,55.814498,-110.49376,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,782168.6798,6192145.562,"2015-06-30 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,1,"1_1"
"1192",180322,0,0.462709416,99,"OG-26-90-D","782342.028163726_6191851.9899164","WildTrax","BU","ARU",0,55.811766,-110.491306,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,782342.0282,6191851.99,"2015-06-30 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,1,"1_1"
"1193",180463,0,0.482232013,99,"OG-3-20-C","797138.477755325_6057525.35764091","WildTrax","BU","ARU",0,54.59935,-110.397173,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,797138.4778,6057525.358,"2015-06-30 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,2,"1_2"
"1194",180467,0,0.49694089,99,"OG-3-20-D","797675.365659276_6057970.93360764","WildTrax","BU","ARU",0,54.603027,-110.388434,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,797675.3657,6057970.934,"2015-06-30 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,2,"1_2"
"1195",180476,0,0.473741074,99,"OG-3-20-E","798399.04567359_6058023.2619701","WildTrax","BU","ARU",0,54.603069,-110.37721,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,798399.0457,6058023.262,"2015-06-30 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,2,"1_2"
"1196",129317,0,0.510549748,31,"BG-3-74","746763.24504307_6247718.07837398","WildTrax","BU","ARU",0,56.332204,-111.006275,2015,"Big Grids",0,TRUE,FALSE,746763.245,6247718.078,"2015-06-30 7:00","1SPM",180,Inf,0,1,3,"1_3"
"1197",201953,0,0.471902465,592,"UP-9-56-OG","600619.064477834_6132608.70362888","WildTrax","BU","ARU",0,55.351583,-113.412441,2015,"General Community from Understory Protection ",0,TRUE,FALSE,600619.0645,6132608.704,"2015-07-01 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,1,"1_1"
"1198",201983,0,0.462709416,592,"UP-9-57-OG","601685.702899165_6130719.95055175","WildTrax","BU","ARU",0,55.334391,-113.396305,2015,"General Community from Understory Protection ",0,TRUE,FALSE,601685.7029,6130719.951,"2015-07-01 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,1,"1_1"
"1199",201925,0,0.462709416,592,"UP-9-55-OG","602060.90466052_6132465.42688054","WildTrax","BU","ARU",0,55.349998,-113.389754,2015,"General Community from Understory Protection ",0,TRUE,FALSE,602060.9047,6132465.427,"2015-07-01 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,3,"1_3"
"1200",129325,0,0.470063855,31,"BG-3-75","747366.819308369_6247729.1021715","WildTrax","BU","ARU",0,56.331988,-110.996523,2015,"Big Grids",0,TRUE,FALSE,747366.8193,6247729.102,"2015-07-01 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,3,"1_3"
"1201",180258,0,0.466386635,99,"OG-26-89-A","781135.594490885_6192367.46968221","WildTrax","BU","ARU",0,55.817089,-110.509972,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,781135.5945,6192367.47,"2015-07-01 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,1,"1_1"
"1202",180309,0,0.611884583,99,"OG-26-90-B","782168.679848521_6192145.56243455","WildTrax","BU","ARU",0,55.814498,-110.49376,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,782168.6798,6192145.562,"2015-07-01 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,2,"1_2"
"1203",129212,0,0.482934123,31,"BG-3-47","748563.565477508_6245915.96046987","WildTrax","BU","ARU",0,56.315105,-110.97892,2015,"Big Grids",0,TRUE,FALSE,748563.5655,6245915.96,"2015-07-01 7:00","1SPM",180,Inf,0,1,2,"1_2"
"1204",201954,0,0.471902465,592,"UP-9-56-OG","600619.064477834_6132608.70362888","WildTrax","BU","ARU",0,55.351583,-113.412441,2015,"General Community from Understory Protection ",0,TRUE,FALSE,600619.0645,6132608.704,"2015-07-02 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,2,"1_2"
"1205",201984,0,0.462709416,592,"UP-9-57-OG","601685.702899165_6130719.95055175","WildTrax","BU","ARU",0,55.334391,-113.396305,2015,"General Community from Understory Protection ",0,TRUE,FALSE,601685.7029,6130719.951,"2015-07-02 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,2,"1_2"
"1206",129206,0,0.482934123,31,"BG-3-46","747940.069099451_6245902.73423945","WildTrax","BU","ARU",0,56.315313,-110.988991,2015,"Big Grids",0,TRUE,FALSE,747940.0691,6245902.734,"2015-07-02 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,3,"1_3"
"1207",129213,0,0.482934123,31,"BG-3-47","748563.565477508_6245915.96046987","WildTrax","BU","ARU",0,56.315105,-110.97892,2015,"Big Grids",0,TRUE,FALSE,748563.5655,6245915.96,"2015-07-02 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,3,"1_3"
"1208",180259,0,0.466386635,99,"OG-26-89-A","781135.594490885_6192367.46968221","WildTrax","BU","ARU",0,55.817089,-110.509972,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,781135.5945,6192367.47,"2015-07-02 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,2,"1_2"
"1209",180310,0,0.611884583,99,"OG-26-90-B","782168.679848521_6192145.56243455","WildTrax","BU","ARU",0,55.814498,-110.49376,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,782168.6798,6192145.562,"2015-07-02 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,3,"1_3"
"1210",180323,0,0.462709416,99,"OG-26-90-D","782342.028163726_6191851.9899164","WildTrax","BU","ARU",0,55.811766,-110.491306,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,782342.0282,6191851.99,"2015-07-02 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,2,"1_2"
"1211",180464,0,0.482232013,99,"OG-3-20-C","797138.477755325_6057525.35764091","WildTrax","BU","ARU",0,54.59935,-110.397173,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,797138.4778,6057525.358,"2015-07-02 5:00","1SPM",180,Inf,0,1,3,"1_3"
"1212",180452,0,0.462709416,99,"OG-3-20-A","797492.593070043_6056728.66166094","WildTrax","BU","ARU",0,54.592002,-110.392515,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,797492.5931,6056728.662,"2015-07-02 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,2,"1_2"
"1213",201955,0,0.471902465,592,"UP-9-56-OG","600619.064477834_6132608.70362888","WildTrax","BU","ARU",0,55.351583,-113.412441,2015,"General Community from Understory Protection ",0,TRUE,FALSE,600619.0645,6132608.704,"2015-07-03 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,3,"1_3"
"1214",201985,0,0.462709416,592,"UP-9-57-OG","601685.702899165_6130719.95055175","WildTrax","BU","ARU",0,55.334391,-113.396305,2015,"General Community from Understory Protection ",0,TRUE,FALSE,601685.7029,6130719.951,"2015-07-03 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,3,"1_3"
"1215",180260,0,0.466386635,99,"OG-26-89-A","781135.594490885_6192367.46968221","WildTrax","BU","ARU",0,55.817089,-110.509972,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,781135.5945,6192367.47,"2015-07-03 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,3,"1_3"
"1216",180324,0,0.462709416,99,"OG-26-90-D","782342.028163726_6191851.9899164","WildTrax","BU","ARU",0,55.811766,-110.491306,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,782342.0282,6191851.99,"2015-07-03 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,3,"1_3"
"1217",180453,1,0.462709416,99,"OG-3-20-A","797492.593070043_6056728.66166094","WildTrax","BU","ARU",0,54.592002,-110.392515,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,797492.5931,6056728.662,"2015-07-03 5:00","1SPM",180,Inf,1,1,3,"1_3"
"1218",180469,0,0.49694089,99,"OG-3-20-D","797675.365659276_6057970.93360764","WildTrax","BU","ARU",0,54.603027,-110.388434,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,797675.3657,6057970.934,"2015-07-03 5:00","1SPM Audio/Visual hybrid",600,Inf,0,1,3,"1_3"
"1219",180478,0,0.473741074,99,"OG-3-20-E","798399.04567359_6058023.2619701","WildTrax","BU","ARU",0,54.603069,-110.37721,2015,"Old Growth Forest Monitoring",0,TRUE,FALSE,798399.0457,6058023.262,"2015-07-03 5:00","1SPM",180,Inf,0,1,3,"1_3"
"1220",129083,0,0.462709416,31,"BG-3-14","746765.699287195_6244127.87100416","WildTrax","BU","ARU",0,56.300012,-111.009599,2015,"Big Grids",0,TRUE,FALSE,746765.6993,6244127.871,"2015-07-03 8:00","1SPM",180,Inf,0,1,2,"1_2"
"1221",129084,0,0.462709416,31,"BG-3-14","746765.699287195_6244127.87100416","WildTrax","BU","ARU",0,56.300012,-111.009599,2015,"Big Grids",0,TRUE,FALSE,746765.6993,6244127.871,"2015-07-06 8:00","1SPM",180,Inf,0,1,3,"1_3"
"1222",130048,0,0.644979558,31,"BG-5-31","750373.615388707_6157063.65391814","WildTrax","BU","ARU",0,55.517444,-111.03207,2016,"Big Grids",0,TRUE,FALSE,750373.6154,6157063.654,"2016-05-06 5:58","1SPM",180,Inf,0,1,1,"1_1"
"1223",130049,0,0.644979558,31,"BG-5-31","750373.615388707_6157063.65391814","WildTrax","BU","ARU",0,55.517444,-111.03207,2016,"Big Grids",0,TRUE,FALSE,750373.6154,6157063.654,"2016-05-07 5:56","1SPM",180,Inf,0,1,2,"1_2"
"1224",21890,0,0.49948161,41,"AM-441-SW","705443.249260581_6114536.73740139","WildTrax","BU","ARU",0,55.156741,-111.773907,2016,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,705443.2493,6114536.737,"2016-05-07 6:03","1SPM",180,Inf,0,1,1,"1_1"
"1225",130050,0,0.644979558,31,"BG-5-31","750373.615388707_6157063.65391814","WildTrax","BU","ARU",0,55.517444,-111.03207,2016,"Big Grids",0,TRUE,FALSE,750373.6154,6157063.654,"2016-05-08 5:54","1SPM",180,Inf,0,1,3,"1_3"
"1226",21891,0,0.49948161,41,"AM-441-SW","705443.249260581_6114536.73740139","WildTrax","BU","ARU",0,55.156741,-111.773907,2016,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,705443.2493,6114536.737,"2016-05-12 5:53","1SPM",180,Inf,0,1,2,"1_2"
"1227",21452,0,0.510549748,41,"AM-414-SE","718536.079111487_6377630.05118566","WildTrax","BU","ARU",0,57.51132,-111.349896,2016,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,718536.0791,6377630.051,"2016-05-13 5:37","1SPM",180,Inf,0,1,1,"1_1"
"1228",21520,0,0.462709416,41,"AM-423-CT","776877.979811251_6191989.78094743","WildTrax","BU","ARU",0,55.816164,-110.578126,2016,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,776877.9798,6191989.781,"2016-05-13 5:44","1SPM",180,Inf,0,1,1,"1_1"
"1229",21529,0,0.462709416,41,"AM-423-NE","777158.246606369_6192306.64837879","WildTrax","BU","ARU",0,55.818843,-110.573342,2016,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,777158.2466,6192306.648,"2016-05-13 5:44","1SPM",180,Inf,0,1,1,"1_1"
"1230",21453,0,0.510549748,41,"AM-414-SE","718536.079111487_6377630.05118566","WildTrax","BU","ARU",0,57.51132,-111.349896,2016,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,718536.0791,6377630.051,"2016-05-16 5:31","1SPM",180,Inf,0,1,2,"1_2"
"1231",21521,0,0.462709416,41,"AM-423-CT","776877.979811251_6191989.78094743","WildTrax","BU","ARU",0,55.816164,-110.578126,2016,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,776877.9798,6191989.781,"2016-05-16 5:38","1SPM",180,Inf,0,1,2,"1_2"
"1232",21530,0,0.462709416,41,"AM-423-NE","777158.246606369_6192306.64837879","WildTrax","BU","ARU",0,55.818843,-110.573342,2016,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,777158.2466,6192306.648,"2016-05-16 5:38","1SPM",180,Inf,0,1,2,"1_2"
"1233",21892,0,0.49948161,41,"AM-441-SW","705443.249260581_6114536.73740139","WildTrax","BU","ARU",0,55.156741,-111.773907,2016,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,705443.2493,6114536.737,"2016-05-16 5:46","1SPM",180,Inf,0,1,3,"1_3"
"1234",21454,0,0.510549748,41,"AM-414-SE","718536.079111487_6377630.05118566","WildTrax","BU","ARU",0,57.51132,-111.349896,2016,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,718536.0791,6377630.051,"2016-05-17 5:29","1SPM",180,Inf,0,1,3,"1_3"
"1235",21522,0,0.462709416,41,"AM-423-CT","776877.979811251_6191989.78094743","WildTrax","BU","ARU",0,55.816164,-110.578126,2016,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,776877.9798,6191989.781,"2016-05-17 5:36","1SPM",180,Inf,0,1,3,"1_3"
